id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
372,61,2018,0,40585,917999,5,1789,3,0,131,True,124,5,True,78,1,7,161,0,2,965575,971575.0,2,1783,True,21323,137700,False,False
373,35,2009,2,99003,258599,5,1028,3,1,588,True,83,5,True,78,1,6,31,0,2,232000,302880.0,2,630,True,6007,38790,False,False
374,103,2015,2,73411,342399,5,2553,0,1,517,True,62,3,True,32,1,13,148,0,1,339684,434736.0,2,993,True,7953,51360,False,False
375,78,2015,0,74165,530399,5,891,4,0,662,True,73,5,True,88,1,11,157,0,1,550000,668280.0,1,3427,True,12320,79560,False,False
376,103,2012,0,89809,292199,5,470,0,1,692,True,62,3,True,38,1,13,148,0,1,298995,305495.0,2,1823,True,6787,43830,False,False
377,51,2012,0,98304,253699,5,1320,0,1,635,True,76,13,True,225,1,7,78,0,1,266448,346396.0,2,1061,True,5893,38055,False,False
378,175,2016,0,84113,448699,5,1117,3,1,452,True,7,13,True,243,1,24,14,0,1,397477,500245.0,2,4581,True,10422,67305,False,False
379,35,2010,2,74464,298999,5,1233,3,1,686,True,62,3,True,33,1,6,31,0,2,266778,550750.6039160839,2,4163,True,6945,44850,False,False
380,34,2011,2,112222,231499,5,614,0,1,39,True,83,5,True,78,1,6,24,0,1,206084,550750.6039160839,1,3025,True,5377,34725,False,False
381,91,2017,0,70268,579799,5,1619,3,1,356,True,73,5,True,80,1,13,30,0,1,606446,734314.0,2,3414,True,13467,86970,False,False
382,23,2016,0,87720,502599,5,1951,4,1,117,True,95,5,True,90,1,5,48,0,3,508674,514674.0,2,2765,True,11674,75390,False,False
383,103,2015,0,54862,505199,5,1044,0,1,826,True,73,5,True,88,1,13,148,0,1,470486,550750.6039160839,2,2029,True,11735,75780,False,False
384,104,2012,0,97973,350199,5,446,3,1,696,True,83,5,True,78,1,13,149,0,1,319501,550750.6039160839,2,4440,True,8134,52530,False,False
385,32,2013,0,93447,323599,5,850,3,1,102,True,62,3,True,39,1,6,13,0,1,280309,550750.6039160839,2,1883,True,7516,48540,False,False
386,103,2013,0,87567,342199,5,354,0,1,692,True,62,3,True,31,1,13,148,0,1,317549,550750.6039160839,2,5217,True,7948,51330,False,False
387,44,2017,0,60967,975299,5,1574,4,0,132,True,150,13,True,227,1,7,39,0,2,974767,982267.0,2,1717,True,22654,146295,False,False
388,45,2015,0,82388,489199,5,1987,0,1,311,True,83,5,True,78,1,7,50,0,1,474956,542932.0,2,412,True,11363,73380,False,True
389,104,2012,0,90249,326399,5,225,3,1,696,True,62,3,True,34,1,13,149,0,1,291799,326799.0,2,5990,True,7581,48960,False,False
390,100,2012,2,93626,203399,5,507,0,1,506,True,73,5,True,80,1,13,130,0,1,181787,230564.0,2,829,True,4724,30510,False,False
391,4,2012,0,26566,1090697,5,3103,1,0,236,True,83,5,True,78,1,1,0,0,2,952500,550750.6039160839,2,5451,True,25334,163605,False,False
392,103,2013,0,84308,319599,5,812,0,1,692,False,73,5,True,81,1,13,148,0,2,292000,362820.0,2,1538,True,7423,47940,False,False
393,51,2012,0,108007,316199,5,1359,0,1,311,True,148,3,True,33,1,7,78,0,2,293740,550750.6039160839,2,2165,True,7345,47430,False,False
394,34,2013,2,93013,223599,5,2632,0,1,39,True,62,3,True,34,1,6,24,0,1,209000,550750.6039160839,2,3134,True,5194,33540,False,False
395,91,2015,0,81692,474599,5,2237,3,1,703,True,83,5,True,78,1,13,30,0,2,488101,494101.0,2,3175,True,11024,71190,False,False
396,51,2010,2,94371,237399,5,892,0,1,536,True,83,5,True,78,1,7,78,0,1,224089,550750.6039160839,2,4647,True,5514,35610,False,False
397,103,2013,0,82786,264299,5,2813,0,1,482,True,62,3,True,32,1,13,148,0,2,264955,343573.0,2,1563,True,6139,39645,False,False
398,164,2016,2,80252,1591960,5,733,1,1,465,True,62,3,True,39,1,23,26,0,1,1587000,1593500.0,2,4658,True,36977,238794,False,False
399,104,2012,0,106913,276399,5,1391,3,1,696,True,83,5,True,78,1,13,149,0,2,288630,294630.0,2,1136,True,6420,41460,False,False
400,103,2013,0,90030,319199,5,784,0,1,692,True,62,3,True,32,1,13,148,0,1,310000,398540.0,2,1020,True,7414,47880,False,False
401,48,2015,2,64236,407299,5,110,0,1,307,True,83,5,True,78,1,7,71,0,2,362765,550750.6039160839,2,4991,True,9461,61095,False,False
402,35,2017,2,58561,720299,5,1353,3,1,686,True,73,5,True,88,1,6,31,0,2,647720,550750.6039160839,2,333,True,16731,108045,False,True
403,103,2014,0,97711,368799,5,597,0,1,694,True,62,3,True,28,1,13,148,0,1,376861,383361.0,2,6116,True,8566,55320,False,False
404,104,2013,0,106300,339699,5,521,3,1,692,True,83,5,True,78,1,13,149,0,1,362595,368595.0,2,1509,True,7890,50955,False,False
405,104,2013,0,90775,362699,5,487,3,1,692,True,148,3,True,33,1,13,149,0,1,362912,369412.0,2,3044,True,8425,54405,False,False
406,50,2011,2,105271,209599,5,761,0,1,530,True,62,3,True,38,1,7,77,0,1,175085,550750.6039160839,1,1779,True,4868,31440,False,False
407,24,2012,2,107016,299599,5,2433,3,0,667,True,83,5,True,78,1,5,59,0,1,263000,302299.0,2,4959,True,6959,44940,False,False
408,104,2012,2,121312,289099,5,1238,3,1,728,True,62,3,True,33,1,13,149,0,1,264436,550750.6039160839,2,2633,True,6715,43365,False,False
409,103,2012,0,89318,307299,5,549,0,1,692,True,83,5,True,78,1,13,148,0,1,309534,397464.0,2,648,True,7138,46095,False,False
410,104,2014,0,101891,381499,5,727,3,1,696,True,62,3,True,32,1,13,149,0,1,364981,465599.0,2,1589,True,8861,57225,False,False
411,46,2015,2,82393,277499,5,289,0,1,538,True,62,3,True,37,1,7,52,0,1,232042,550750.6039160839,1,5804,True,6446,41625,False,False
412,101,2015,0,73479,538799,5,345,4,1,606,True,76,13,True,225,1,13,131,0,2,470203,550750.6039160839,2,5718,True,12515,80820,False,False
413,104,2015,0,126440,405899,5,823,3,1,696,True,62,3,True,35,1,13,149,0,1,375495,471205.0,2,459,True,9428,60885,False,True
414,104,2013,0,104976,335799,5,336,3,1,696,True,148,3,True,33,1,13,149,0,2,315694,345899.0,2,5828,True,7800,50370,False,False
415,166,2012,0,105865,366899,5,1560,1,1,346,True,62,3,True,38,1,23,38,0,1,350800,448316.0,2,655,True,8522,55035,False,False
416,1,2012,0,46303,948899,5,4777,1,1,183,True,62,3,True,37,1,0,6,0,1,921130,1116708.0,2,1619,True,22041,142335,False,False
417,1,2012,0,45643,1159074,5,4004,1,0,180,True,83,5,True,78,1,0,6,0,1,1087050,550750.6039160839,2,2551,True,26922,173862,False,False
418,103,2014,0,106521,385999,5,988,0,1,826,True,83,5,True,78,1,13,148,0,1,352500,449890.0,2,767,True,8966,57900,False,False
419,167,2012,0,121820,300599,5,666,3,1,425,True,73,5,True,80,1,23,55,0,1,271000,337830.0,1,654,True,6982,45090,False,False
420,104,2013,0,100427,317199,5,623,3,1,696,True,73,5,True,88,1,13,149,0,2,306235,379753.0,2,4439,True,7368,47580,False,False
421,168,2012,0,160408,263599,5,537,0,1,425,True,83,5,True,78,1,23,56,0,1,263900,341798.0,2,744,True,6123,39540,False,False
422,91,2014,0,103867,479099,5,826,3,1,701,True,83,5,True,78,1,13,30,0,1,459000,573000.0,2,938,True,11128,71865,False,False
423,89,2015,3,105284,324499,5,3385,0,0,734,True,83,5,True,78,1,13,28,0,2,318837,324837.0,2,2422,True,7537,48675,False,False
424,23,2013,0,130274,420199,5,1376,4,1,114,True,83,5,True,78,1,5,48,0,1,411000,515400.0,2,506,True,9760,63030,False,True
425,81,2016,0,104467,969399,5,1844,2,1,758,True,73,5,True,88,1,11,174,0,1,1006677,1187167.0,2,3830,True,22517,145410,False,False
426,61,2013,0,134080,385699,5,876,3,1,414,True,148,3,True,33,1,7,161,0,1,368563,469973.0,2,1044,True,8959,57855,False,False
427,104,2012,0,128836,290399,5,1043,3,1,696,True,73,5,True,88,1,13,149,0,1,296400,368056.0,2,956,True,6745,43560,False,False
428,3,2015,0,109260,1616402,5,3159,2,0,240,True,83,5,True,78,1,0,124,0,1,1216490,550750.6039160839,2,586,True,37545,242461,False,False
429,171,2014,0,69781,1016967,5,1283,4,1,210,True,148,3,True,28,1,23,87,0,1,1061159,1067659.0,2,1566,True,23622,152546,False,False
430,171,2013,0,136399,614199,5,1123,4,1,205,True,83,5,True,78,1,23,87,0,1,596765,550750.6039160839,2,3883,True,14266,92130,False,False
431,51,2012,0,87995,261399,5,887,0,1,635,True,62,3,True,37,1,7,78,0,3,247000,321680.0,1,962,True,6072,39210,False,False
432,103,2012,0,136700,318299,5,953,0,1,826,True,83,5,True,78,1,13,148,0,1,308700,396454.0,2,881,True,7393,47745,False,False
433,171,2014,0,82096,1013331,5,621,4,1,210,True,83,5,True,89,1,23,87,0,1,1056066,1062066.0,2,1414,True,23537,152000,False,False
434,44,2015,0,149249,730599,5,1540,4,1,138,True,83,5,True,78,1,7,39,0,1,764891,770891.0,2,3846,True,16970,109590,False,False
435,169,2012,0,96301,1040904,5,3083,2,1,233,True,83,5,True,78,1,23,64,0,2,1052744,1058744.0,2,1051,True,24178,156136,False,False
436,169,2012,0,166542,1102413,5,1600,2,1,232,True,48,5,True,90,1,23,64,0,1,1060500,1249075.0,2,631,True,25606,165362,False,False
437,169,2012,0,194439,1158367,5,1443,2,1,233,True,148,3,True,39,1,23,64,3,1,1131584,550750.6039160839,2,6126,True,26906,173756,False,False
438,178,2011,2,86336,245799,5,1316,0,1,675,True,62,3,True,26,1,24,119,0,2,184600,550750.6039160839,1,2111,True,5709,36870,False,False
439,46,2017,2,22003,288499,5,81,0,1,397,True,78,13,True,237,1,7,52,0,1,275662,288599.0,2,5799,True,6701,43275,False,False
440,103,2015,0,29903,453799,5,155,0,1,694,True,83,5,True,78,1,13,148,0,1,434545,550750.6039160839,2,5913,True,10541,68070,False,False
441,108,2015,2,19172,314699,5,2355,0,1,723,True,62,3,True,33,1,13,164,0,1,321309,327599.0,2,3318,True,7310,47205,False,False
442,108,2015,2,39401,246499,5,4317,0,1,723,True,148,3,True,28,1,13,164,0,1,244585,314388.0,2,401,True,5726,36975,False,True
443,87,2011,2,80346,179299,5,133,0,1,506,True,62,3,True,32,1,13,12,1,1,155749,550750.6039160839,2,5787,True,4165,26895,False,False
444,48,2014,2,50941,388299,5,85,0,1,615,True,62,3,True,26,1,7,71,0,1,346949,550750.6039160839,2,4294,True,9019,58245,False,False
445,104,2012,0,64085,358999,5,942,3,1,696,True,83,5,True,78,1,13,149,0,1,343805,411876.0,2,451,True,8339,53850,False,True
446,50,2009,3,72497,120099,5,5824,0,1,391,True,62,3,True,37,1,7,77,0,2,113253,550750.6039160839,2,5755,True,2790,18015,True,False
447,106,2019,0,29804,800199,5,64,4,1,692,True,155,5,True,81,1,13,162,0,1,834291,984201.0,2,5736,True,18587,120030,False,False
448,35,2010,2,86768,296499,5,143,3,1,588,True,83,5,True,78,1,6,31,1,3,265212,298599.0,2,5840,True,6887,44475,False,False
449,106,2019,0,45528,798999,5,132,4,1,695,True,148,3,True,31,1,13,162,0,1,833306,834806.0,2,5839,True,18559,119850,False,False
450,110,2014,2,84706,293899,5,49,0,1,723,True,128,13,True,244,1,13,166,0,2,281774,293999.0,2,5480,True,6827,44085,False,False
451,168,2014,0,76208,302499,5,678,0,1,343,True,148,3,True,33,1,23,56,0,1,311872,312099.0,2,1347,True,7026,45375,False,False
452,76,2018,0,41612,1018886,5,579,4,1,595,True,73,5,True,88,1,11,141,0,1,968173,1018987.0,2,5904,True,23666,152833,False,False
453,57,2008,2,91288,154499,5,540,0,1,427,True,62,3,True,34,1,7,139,0,1,143592,161499.0,2,4781,True,3589,23175,False,False
454,100,2014,2,73916,288399,5,453,0,1,741,True,62,3,True,32,1,13,130,0,1,284000,290500.0,2,5666,True,6699,43260,False,False
455,39,2016,2,80256,449299,5,1199,0,0,55,True,194,5,True,70,1,6,89,2,1,448500,564900.0,2,491,True,10436,67395,False,True
456,103,2014,0,92498,359799,5,691,0,1,692,True,83,5,True,78,1,13,148,0,1,337200,431224.0,2,559,True,8357,53970,False,False
457,44,2018,0,75459,1207251,5,978,4,0,132,True,62,3,True,38,1,7,39,0,1,1283766,1290266.0,2,5423,True,28041,181088,False,False
458,44,2017,0,98685,858999,5,1258,4,1,150,True,19,5,True,72,1,7,39,0,2,892500,903000.0,2,1696,True,19952,128850,False,False
459,100,2010,2,161419,183299,5,125,0,1,737,True,83,5,True,78,1,13,130,0,2,176383,184299.0,2,5490,True,4258,27495,False,False
460,51,2009,2,168110,214399,5,724,0,1,531,True,83,5,True,78,1,7,78,0,1,161508,550750.6039160839,1,2985,True,4980,32160,False,False
461,171,2014,0,101927,748099,5,1178,4,1,209,True,62,3,True,38,1,23,87,0,1,755000,935780.0,2,971,True,17376,112215,False,False
462,61,2012,0,95741,413899,5,660,3,1,415,True,150,13,True,227,1,7,161,0,1,421660,529680.0,2,2134,True,9614,62085,False,False
463,4,2012,0,67267,1056256,5,1201,1,0,236,True,73,5,True,88,1,1,0,0,1,815375,550750.6039160839,1,332,True,24534,158439,False,False
464,87,2015,2,17575,295299,5,1945,0,1,734,True,83,5,True,78,1,13,12,0,1,304028,307499.0,2,3657,True,6859,44295,True,False
465,103,2015,2,23701,414699,5,3399,0,1,723,True,32,5,True,94,1,13,148,0,1,420305,421805.0,2,2149,True,9632,62205,True,False
466,104,2014,0,29626,408099,5,5823,3,1,696,True,95,5,True,72,1,13,149,0,1,402770,413270.0,2,5955,True,9479,61215,True,False
467,103,2016,2,17015,363599,5,6196,0,1,517,True,62,3,True,38,1,13,148,0,2,372698,379198.0,2,4617,True,8445,54540,True,False
468,39,2011,2,62664,219899,5,2245,0,1,21,True,62,3,True,33,1,6,89,0,3,248392,330859.0,2,417,True,5108,32985,True,True
469,97,2020,2,6003,434699,5,6794,0,1,507,True,73,5,True,88,1,13,107,0,1,427106,518133.0,2,3328,True,10097,65205,True,False
470,87,2016,2,8265,281799,5,2744,0,1,469,True,83,5,True,78,1,13,12,2,1,274400,354608.0,2,731,True,6545,42270,True,False
471,108,2016,2,29477,322799,5,2836,0,1,723,True,83,5,True,78,1,13,164,0,1,320512,326512.0,2,3178,True,7498,48420,True,False
472,48,2016,2,21898,394099,5,1187,0,1,529,True,62,3,True,31,1,7,71,0,1,401209,499149.0,2,3382,True,9154,59115,True,False
473,89,2014,2,27716,305599,5,2390,0,0,734,True,73,5,True,88,1,13,28,0,2,311825,317825.0,2,2216,True,7098,45840,True,False
474,48,2017,2,25355,434999,5,970,0,1,626,True,83,5,True,78,1,7,71,0,1,434345,440345.0,2,5029,True,10104,65250,True,False
475,92,2018,2,21043,471699,5,2009,3,1,506,True,73,5,True,88,1,13,45,0,1,475639,481639.0,2,2500,True,10956,70755,True,False
476,166,2011,2,43114,417499,5,2721,1,1,159,False,62,3,True,34,1,23,38,0,1,380182,550750.6039160839,2,3107,True,9697,62625,True,False
477,104,2012,0,46077,312599,5,1189,3,1,696,True,73,5,True,80,1,13,149,0,1,318792,394685.0,2,1036,True,7261,46890,True,False
478,61,2013,2,48097,399899,5,1825,3,1,413,True,62,3,True,38,1,7,161,1,1,387890,493546.0,2,1115,True,9289,59985,True,False
479,179,2011,2,46475,307899,5,1604,3,0,457,True,48,5,True,90,1,24,158,0,3,268910,550750.6039160839,1,5772,True,7152,46185,True,False
480,48,2017,0,38100,395799,5,1875,0,1,638,True,83,5,True,79,1,7,71,2,1,403900,502380.0,2,548,True,9193,59370,True,False
481,89,2014,2,45027,285699,5,2275,0,1,723,True,148,3,True,33,1,13,28,0,1,285102,291602.0,2,5067,True,6636,42855,True,False
482,48,2016,2,15844,422099,5,1278,0,1,626,True,73,5,True,80,1,7,71,0,1,431964,523807.0,2,649,True,9804,63315,True,False
483,48,2016,2,45391,373099,5,1097,0,1,529,True,148,3,True,28,1,7,71,0,1,380800,484916.0,2,486,True,8666,55965,True,True
484,100,2012,2,46907,242699,5,1359,0,1,731,True,62,3,True,39,1,13,130,0,2,223000,550750.6039160839,2,5270,True,5637,36405,True,False
485,48,2016,2,37705,405599,5,926,0,1,307,True,62,3,True,28,1,7,71,0,1,412499,418999.0,2,2704,True,9421,60840,True,False
486,161,2018,2,14882,428499,5,2364,0,1,816,True,83,5,True,78,1,22,153,0,1,420000,526200.0,2,831,True,9953,64275,True,False
487,103,2014,2,52879,346499,5,3023,0,1,856,True,62,3,True,31,1,13,148,0,2,352262,353762.0,2,4186,True,8048,51975,True,False
488,134,2019,2,18699,295799,5,4296,0,1,559,True,73,5,True,88,1,19,93,0,1,291861,362643.0,2,1641,True,6871,44370,True,False
489,103,2016,0,48780,456899,5,2052,0,1,694,True,83,5,True,78,1,13,148,0,2,437000,529522.0,2,429,True,10613,68535,True,True
490,178,2010,2,65467,154599,5,4411,0,1,675,True,62,3,True,39,1,24,119,1,3,139742,190287.0,2,1473,True,3591,23190,True,False
491,61,2014,0,48498,523699,5,3195,3,1,414,True,83,5,True,78,1,7,161,0,1,520000,653280.0,2,871,True,12164,78555,True,False
492,161,2016,2,37822,309399,5,1939,0,1,816,True,73,5,True,88,1,22,153,0,1,313000,387810.0,2,3545,True,7187,46410,True,False
493,103,2008,2,67127,179499,5,3626,0,1,730,True,62,3,True,39,1,13,148,0,1,148000,550750.6039160839,1,2329,False,4169,26925,True,False
494,178,2019,2,25167,462099,5,3421,0,1,673,True,155,5,True,81,1,24,119,0,1,462775,559854.0,2,4183,True,10733,69315,True,False
495,23,2019,2,4400,810799,5,5349,4,1,118,True,73,5,True,80,1,5,48,0,1,810210,956520.0,2,812,True,18833,121620,True,False
496,32,2019,2,6439,729299,5,3702,3,1,56,True,83,5,True,78,1,6,13,0,1,725000,731000.0,2,2981,True,16940,109395,True,False
497,61,2017,0,35270,853499,5,2353,3,0,131,True,76,13,True,225,1,7,161,3,1,908875,916375.0,2,6141,True,19825,128025,True,False
498,104,2016,3,48792,385299,5,5122,3,1,728,True,83,5,True,78,1,13,149,0,1,395611,401611.0,2,1456,True,8950,57795,True,False
499,37,2019,2,13740,1744268,5,3883,3,1,855,True,83,5,True,78,1,6,33,0,1,1787257,1793257.0,2,5819,True,40515,261641,True,False
500,134,2019,2,22471,323799,5,2693,0,1,572,True,62,3,True,38,1,19,93,0,1,319000,325500.0,2,1437,True,7521,48570,True,False
501,106,2017,0,32496,773499,5,1723,4,1,830,True,83,5,True,78,1,13,162,0,1,780457,786457.0,2,3376,True,17966,116025,True,False
502,166,2012,2,73120,410299,5,2363,1,1,421,True,148,3,True,26,1,23,38,0,1,355500,550750.6039160839,2,2747,True,9530,61545,True,False
503,51,2010,2,58964,222699,5,1572,0,1,628,True,62,3,True,32,1,7,78,0,2,199967,550750.6039160839,2,1700,True,5173,33405,True,False
504,46,2015,2,51344,252099,5,556,0,1,396,True,83,5,True,78,1,7,52,0,1,234860,550750.6039160839,2,2430,True,5856,37815,True,False
505,50,2008,2,69766,182599,5,1998,0,1,623,True,83,5,True,78,1,7,77,0,1,152764,550750.6039160839,2,1211,True,4241,27390,True,False
506,106,2017,0,41796,625099,5,1377,4,1,700,True,150,13,True,227,1,13,162,0,1,632492,789752.0,2,1558,True,14519,93765,True,False
507,35,2008,3,73135,232099,5,2068,3,1,588,True,62,3,True,34,1,6,31,0,3,196071,550750.6039160839,1,2571,True,5391,34815,True,False
508,61,2013,2,63834,431099,5,2138,3,1,416,True,62,3,True,32,1,7,161,0,1,442124,448624.0,2,3926,True,10013,64665,True,False
509,44,2017,0,40553,802999,5,2961,4,1,73,True,73,5,True,88,1,7,39,0,1,815429,962519.0,2,3484,True,18652,120450,True,False
510,134,2016,2,83683,224799,5,1639,0,1,559,True,193,5,True,70,1,19,93,0,1,211237,550750.6039160839,2,3782,True,5222,33720,True,False
511,89,2018,3,70583,387299,5,1842,0,1,738,True,95,5,True,96,1,13,28,0,1,377412,550750.6039160839,2,5871,True,8996,58095,True,False
512,35,2015,2,78491,603599,5,708,3,1,715,True,83,5,True,78,1,6,31,0,1,624631,630631.0,2,2240,True,14020,90540,True,False
513,93,2018,3,44983,304299,5,2010,4,1,262,True,155,5,True,81,1,13,49,0,1,306023,379503.0,2,877,True,7068,45645,True,False
514,44,2016,2,56105,697799,5,2067,4,1,135,True,83,5,True,78,1,7,39,0,3,708589,714589.0,2,3881,True,16208,104670,True,False
515,91,2016,0,66278,584899,5,1893,3,1,839,False,148,3,True,32,1,13,30,0,1,565108,550750.6039160839,2,4905,True,13586,87735,True,False
516,104,2012,2,80048,318599,5,516,3,1,728,True,62,3,True,28,1,13,149,0,1,283447,550750.6039160839,2,5101,True,7400,47790,True,False
517,140,2010,2,59658,219999,5,2364,1,1,286,True,73,5,True,78,1,20,94,0,3,170587,550750.6039160839,1,2976,True,5110,33000,True,False
518,88,2016,2,73846,435099,5,1905,0,1,352,True,62,3,True,33,1,13,19,0,1,430000,538700.0,2,897,True,10106,65265,True,False
519,35,2009,2,89020,260699,5,2131,3,0,585,True,83,5,True,78,1,6,31,0,2,231423,550750.6039160839,2,5072,True,6055,39105,True,False
520,81,2016,0,49159,981399,5,2748,2,0,756,True,62,3,True,28,1,11,174,0,2,988705,995205.0,2,1863,True,22795,147210,True,False
521,88,2018,3,74494,484099,5,2776,0,1,352,True,73,5,True,80,1,13,19,0,1,499122,497299.0,2,3968,True,11244,72615,True,False
522,88,2018,0,44149,582299,5,1682,0,1,849,True,177,5,True,84,1,13,19,0,1,575000,585500.0,2,1418,True,13525,87345,True,False
523,35,2009,2,98596,251099,5,932,3,1,588,True,83,5,True,78,1,6,31,0,1,228651,550750.6039160839,2,1487,True,5832,37665,True,False
524,103,2018,0,63056,579899,5,1283,0,1,692,True,76,13,True,225,1,13,148,0,1,572029,550750.6039160839,2,5693,True,13470,86985,True,False
525,161,2017,2,65370,366099,5,1718,0,1,816,True,83,5,True,78,1,22,153,0,1,368564,469474.0,2,3655,True,8504,54915,True,False
526,44,2017,0,58298,991799,5,1812,4,0,132,True,83,5,True,78,1,7,39,0,2,1037767,1258553.0,2,539,True,23037,148770,True,False
527,44,2018,2,30186,1123320,5,1259,4,1,143,True,83,5,True,78,1,7,39,0,2,1156939,1162939.0,2,1808,True,26092,168498,True,False
528,78,2017,0,80820,570999,5,2992,4,0,662,True,73,5,True,88,1,11,157,0,2,565000,685830.0,2,1060,True,13263,85650,True,False
529,32,2016,3,94910,396099,5,1349,3,1,43,True,148,3,True,34,1,6,13,0,1,404000,410500.0,2,2897,True,9200,59415,True,False
530,85,2008,2,82904,118199,5,4677,0,1,506,True,83,5,True,78,1,13,10,0,1,109932,550750.6039160839,2,1534,True,2745,17730,False,False
531,167,2015,0,79123,410599,5,1593,3,1,340,True,73,5,True,80,1,23,55,0,1,402800,489696.0,2,837,True,9537,61590,True,False
532,106,2016,0,72491,581299,5,1789,4,1,833,True,83,5,True,78,1,13,162,0,2,610391,738922.0,2,2420,True,13502,87195,True,False
533,108,2013,3,102048,240899,5,1486,0,1,510,True,62,3,True,36,1,13,164,0,2,228834,550750.6039160839,2,1886,True,5595,36135,True,False
534,81,2012,0,94180,390799,5,2476,2,1,768,True,150,13,True,227,1,11,174,0,1,396681,505273.0,2,989,True,9077,58620,True,False
535,106,2018,0,44750,780799,5,585,4,0,829,True,83,5,True,78,1,13,162,0,1,829630,835630.0,2,3081,True,18136,117120,True,False
536,178,2013,2,87987,379899,5,1247,0,0,440,True,83,5,True,78,1,24,119,1,1,359957,443678.0,2,4053,True,8824,56985,True,False
537,23,2017,0,79368,690399,5,1618,4,1,105,True,83,5,True,78,1,5,48,0,1,720390,726390.0,2,2006,True,16036,103560,True,False
538,61,2013,0,71426,433899,5,2278,3,1,415,True,83,5,True,78,1,7,161,0,1,447300,453300.0,2,1256,True,10078,65085,True,False
539,108,2010,3,99103,202599,5,1169,0,1,510,True,83,5,True,78,1,13,164,0,2,183731,550750.6039160839,2,1836,True,4706,30390,True,False
540,93,2016,3,73312,256799,5,2050,4,1,254,True,62,3,True,32,1,13,49,0,1,243443,550750.6039160839,2,1442,True,5965,38520,True,False
541,35,2014,2,77656,508199,5,930,3,1,686,True,83,5,True,78,1,6,31,0,3,435000,550750.6039160839,2,6117,True,11804,76230,True,False
542,26,2011,2,124966,166099,5,486,0,1,64,True,73,5,True,88,1,5,61,2,1,152000,194540.0,2,1434,True,3858,24915,True,False
543,165,2007,2,110801,107799,5,12499,3,1,446,True,148,3,True,33,1,23,37,0,1,108636,115099.0,2,1058,True,2504,16170,True,False
544,104,2015,2,91915,360799,5,855,3,1,728,True,62,3,True,39,1,13,149,0,1,368128,374628.0,2,3054,True,8380,54120,True,False
545,132,2014,0,83433,411699,5,1015,4,1,267,True,83,5,True,78,1,19,44,0,1,378000,550750.6039160839,2,4404,True,9563,61755,True,False
546,143,2013,0,100898,468999,5,4582,1,1,384,True,83,5,True,78,1,20,147,0,2,452033,550750.6039160839,2,1850,True,10894,70350,True,False
547,81,2012,0,125145,398799,5,3301,2,1,768,True,83,5,True,78,1,11,174,0,1,408418,414418.0,2,2417,True,9263,59820,True,False
548,81,2014,0,149605,462899,5,3422,2,1,762,True,76,13,True,225,1,11,174,0,1,471247,589187.0,2,2174,True,10752,69435,True,False
549,51,2011,2,58021,172013,5,11,0,1,536,True,62,3,False,33,2,7,78,0,3,149000,550750.6039160839,2,6393,False,3995,25802,False,False
550,100,2009,2,103285,170000,5,165,0,1,506,True,96,10,False,163,2,13,130,0,2,117000,550750.6039160839,2,716,True,3949,25500,False,False
551,26,2012,0,101882,208000,5,272,0,1,83,True,106,5,False,67,2,5,61,0,1,104000,550750.6039160839,0,428,True,4831,31200,False,True
552,95,2006,2,100000,39760,5,469,3,1,723,False,83,5,False,78,2,13,54,0,2,47000,550750.6039160839,2,1159,False,924,5964,False,False
553,104,2012,2,10150,349399,5,122,3,1,728,True,62,3,True,33,1,13,149,0,1,316728,550750.6039160839,2,5748,True,8116,52410,True,False
554,67,2011,0,157428,250000,5,1935,4,1,609,False,83,5,False,78,1,11,21,0,1,154000,550750.6039160839,1,106,True,5807,37500,False,False
555,48,2018,2,11593,440999,5,1665,0,0,633,True,119,13,True,231,1,7,71,0,1,460000,561900.0,2,1572,True,10243,66150,True,False
556,57,2009,2,113165,125000,5,219,0,1,431,False,177,5,False,79,1,7,139,0,1,73000,550750.6039160839,1,109,True,2903,18750,False,False
557,45,2017,2,26406,538299,5,1339,0,1,623,True,62,3,True,39,1,7,50,0,1,538262,544762.0,2,5689,True,12503,80745,True,False
558,61,2014,0,68661,392499,5,1794,3,1,404,True,62,3,True,28,1,7,161,0,2,431220,531866.0,2,447,True,9117,58875,True,False
559,104,2013,2,68561,327099,5,678,3,1,728,True,83,5,True,78,1,13,149,0,2,317601,550750.6039160839,2,3996,True,7598,49065,True,False
560,37,2019,2,9682,1812342,5,3339,3,1,855,True,83,5,True,78,1,6,33,0,1,1844569,1850569.0,2,4651,True,42096,271852,True,False
561,180,2015,0,44386,1142399,5,3457,1,0,478,True,62,3,True,38,1,25,133,0,1,1178541,1185041.0,2,5424,True,26535,171360,True,False
562,106,2018,0,44160,744599,5,84,4,1,837,True,83,5,True,92,1,13,162,0,1,774560,780560.0,2,6017,True,17295,111690,True,False
563,104,2014,0,106923,280899,5,78,3,1,482,True,63,3,True,39,1,13,149,0,2,257379,550750.6039160839,2,5859,True,6525,42135,True,False
564,131,2017,0,48000,600000,5,304,0,1,100,False,62,8,False,78,1,19,27,0,1,0,550750.6039160839,1,0,True,13937,90000,False,False
